label,sum_1,sum_2,sum_3,sum_4,sum_5,sum_6,sum_7,sum_8,sum_9,sum_10,sum_11,sum_12,sum_13,sum_14,sum_15,sum_16
6,0,30,18,0,0,41,4,0,0,56,33,7,0,26,37,6
6,0,33,23,0,6,50,13,0,3,34,31,14,0,27,43,11
6,0,29,23,0,0,44,1,0,0,50,47,7,0,26,43,33
6,0,21,44,0,0,44,12,0,0,55,48,25,0,26,49,35
6,0,35,0,0,5,40,0,0,5,58,51,9,0,40,52,9
6,0,23,33,0,1,48,9,0,3,47,29,9,0,31,35,30
6,0,35,46,0,3,49,1,0,4,56,9,0,1,40,42,0
6,0,36,34,0,2,43,4,0,0,57,37,18,0,31,42,27
6,0,29,21,0,0,40,1,0,0,53,43,20,0,31,41,19
6,0,35,10,0,6,47,7,0,11,57,49,3,1,40,50,3
6,0,35,14,0,2,44,4,0,4,48,25,18,0,34,38,20
6,0,40,4,0,9,48,11,0,4,36,19,13,0,34,36,12
6,0,32,15,0,0,37,0,0,0,54,42,4,0,31,40,13
6,0,32,6,0,3,46,18,0,6,56,22,21,0,29,34,27
6,0,35,1,0,5,33,0,0,15,45,35,8,2,37,43,8
6,0,27,18,0,4,41,0,0,9,55,36,5,0,32,40,23
6,0,35,0,0,4,38,20,0,11,60,23,16,3,54,44,5
6,2,34,0,0,8,35,23,1,11,63,41,19,1,53,50,6
6,0,40,3,0,4,45,6,0,5,51,33,10,0,42,35,22
6,0,42,0,0,5,42,0,0,12,57,53,8,4,55,60,5
6,0,39,0,0,3,39,7,0,6,57,33,11,0,40,34,27
6,0,41,7,0,0,38,0,0,0,59,52,16,0,40,43,10
6,0,34,29,0,7,49,4,0,4,61,38,16,0,34,43,27
6,0,27,33,0,8,54,11,0,4,44,31,13,0,25,43,11
6,0,40,1,0,3,38,10,0,8,60,36,11,1,41,42,8
6,0,27,20,0,0,40,1,0,0,52,39,8,0,26,42,16
6,0,30,20,0,0,36,0,0,0,36,36,14,0,31,38,29
6,0,27,28,0,0,53,11,0,0,51,33,16,0,31,38,29
6,0,39,22,0,0,59,0,0,0,59,19,0,0,38,59,3
6,0,22,28,0,0,45,1,0,2,58,44,8,0,28,36,32
6,0,32,31,0,1,44,0,0,3,52,34,7,0,32,42,21
6,0,35,1,0,1,46,2,0,6,49,34,11,1,38,43,14
6,0,41,0,0,5,32,5,0,5,52,46,22,0,40,59,11
6,0,21,35,0,0,38,1,0,0,55,39,8,0,19,43,20
6,0,34,33,0,5,32,0,0,4,57,37,4,0,30,47,2
6,0,35,24,0,0,52,1,0,4,53,33,10,0,31,63,28
6,0,41,11,0,3,41,0,0,4,63,34,17,0,37,40,30
6,1,45,2,0,18,32,10,0,14,58,36,21,1,48,43,15
6,1,48,26,0,14,30,0,0,14,48,43,10,0,43,39,24
6,0,34,6,0,0,36,0,0,6,56,44,10,0,36,41,15
6,0,18,24,0,0,44,3,0,2,52,40,9,0,31,46,17
6,0,43,3,0,14,26,0,0,11,49,33,13,0,42,32,12
6,0,31,5,0,1,34,5,0,6,48,37,12,1,33,32,24
6,0,27,26,0,0,48,4,0,0,56,33,2,0,32,50,22
6,0,36,7,0,6,33,3,0,4,56,39,14,0,35,38,18
6,0,22,27,0,0,44,7,0,0,49,28,20,0,24,34,21
6,0,24,32,0,0,51,6,0,0,50,19,0,0,31,59,21
6,0,28,15,0,0,45,2,0,0,62,53,17,0,31,45,23
6,0,34,29,0,0,56,3,0,1,61,41,5,0,33,52,15
6,0,27,17,0,0,34,1,0,0,50,38,19,0,25,35,23
6,0,45,0,0,1,52,6,0,12,63,57,11,1,46,50,5
6,0,28,33,0,11,39,0,0,8,51,36,5,0,26,45,24
6,0,40,24,0,0,52,28,1,0,46,27,25,0,31,44,14
6,0,33,34,0,0,57,27,0,2,51,19,23,0,38,50,17
6,0,25,30,0,5,40,1,0,6,39,28,3,0,36,56,24
6,0,23,38,0,0,45,2,0,1,61,50,19,0,35,44,28
6,0,35,4,0,0,44,3,0,1,56,39,13,0,38,39,18
6,0,29,23,0,2,40,14,1,6,50,31,17,0,32,41,12
6,0,41,5,0,3,42,8,0,5,45,34,10,0,40,40,7
6,0,41,33,0,1,52,1,0,2,62,38,0,0,38,55,0
6,0,36,30,0,0,54,1,0,6,64,51,18,0,34,52,27
6,0,26,23,0,0,42,1,0,0,61,40,18,0,29,37,36
6,0,40,16,0,0,56,1,0,5,63,49,12,0,39,56,13
6,0,28,36,0,0,56,7,0,0,62,49,18,0,28,51,24
6,3,51,14,0,20,25,0,0,14,54,42,10,5,53,38,26
6,0,43,13,0,3,39,0,0,4,58,38,8,0,38,44,35
6,0,22,36,0,0,51,21,1,2,64,38,22,0,33,41,27
6,0,35,0,0,8,28,2,0,11,55,47,6,0,47,47,6
6,0,35,1,0,0,38,0,0,1,49,29,13,0,30,34,28
6,0,41,0,0,9,33,0,0,14,47,45,7,0,42,55,11
6,0,31,3,0,0,33,4,0,1,54,50,19,0,32,49,14
6,0,37,35,0,0,37,1,0,5,53,42,3,0,35,62,22
6,0,31,22,0,0,43,0,0,1,48,35,7,0,32,43,28
6,0,30,33,0,1,59,7,0,4,61,64,22,0,31,51,23
6,0,40,5,0,1,48,0,0,11,58,43,5,0,41,53,4
6,0,20,22,0,0,45,7,0,0,47,26,5,0,25,59,32
6,0,34,10,0,0,47,11,0,0,54,30,22,0,33,40,22
6,0,27,23,0,1,53,6,0,2,55,30,14,0,24,34,40
6,0,35,22,0,1,49,0,0,0,53,40,15,0,36,47,37
6,0,37,21,0,0,45,28,1,1,48,32,29,0,30,37,32
6,0,33,19,0,0,46,5,0,5,51,41,18,0,32,46,16
6,0,36,0,0,8,28,0,0,14,47,40,8,0,38,37,10
6,0,36,10,0,1,46,11,0,12,53,31,12,3,38,43,12
6,0,19,22,0,0,35,3,0,0,43,39,16,0,27,38,32
6,0,32,8,0,1,33,0,0,2,34,35,10,0,41,37,28
6,0,30,19,0,0,40,0,0,1,53,34,12,0,35,35,23
6,0,9,34,0,0,34,10,0,0,56,34,4,0,16,45,18
6,0,29,20,0,0,41,0,0,0,51,37,15,0,31,37,31
6,0,35,22,0,2,54,26,2,0,51,24,24,0,35,45,8
6,0,30,0,0,5,27,0,0,13,35,43,4,0,47,49,18
6,0,16,29,0,0,40,4,0,0,44,31,5,0,24,38,39
6,0,23,27,0,0,49,4,0,0,55,44,10,0,30,43,28
6,0,37,4,0,2,40,6,0,3,56,46,14,0,41,45,11
6,0,35,31,0,5,51,2,0,2,52,45,8,0,34,48,6
6,0,34,26,0,9,48,5,0,4,52,29,11,0,24,42,19
6,0,2,43,0,0,13,33,0,0,39,41,0,0,14,56,25
6,0,36,8,0,3,49,17,0,9,40,35,17,1,36,43,16
6,0,36,0,0,0,37,0,0,3,60,40,10,0,41,34,33
6,0,32,7,0,1,41,0,0,1,59,39,17,0,40,32,27
6,0,38,11,0,7,37,0,0,11,49,30,2,0,41,57,17
6,0,21,25,0,0,37,6,0,0,60,43,7,0,28,54,26
6,0,43,0,0,5,35,0,0,16,56,46,2,1,50,49,4
6,0,34,32,0,6,33,0,0,8,42,32,1,0,36,43,15
6,1,43,38,0,6,40,3,0,6,55,41,13,0,33,51,14
6,0,30,26,0,7,35,0,0,6,59,41,16,0,29,42,16
6,0,32,28,0,0,53,3,0,0,51,38,1,0,27,50,13
6,0,36,4,0,1,55,22,0,5,43,24,18,0,32,43,22
6,1,42,10,0,10,26,0,0,10,51,33,11,0,33,38,19
6,0,34,12,0,0,46,7,0,0,59,40,28,0,32,32,46
6,0,28,20,0,0,43,1,0,0,54,46,13,0,35,51,25
6,0,36,27,0,6,29,0,0,5,63,33,0,0,31,42,5
6,0,38,9,0,7,29,0,0,12,55,36,7,0,42,42,13
6,0,39,12,0,0,40,0,0,2,59,40,11,0,36,43,17
7,4,43,52,9,0,2,42,11,0,32,53,7,0,18,26,0
7,0,47,55,16,0,2,39,8,6,53,53,2,0,41,13,0
7,0,49,36,11,2,7,50,12,15,54,53,8,0,51,5,0
7,3,45,53,12,0,12,29,0,12,56,42,14,7,32,0,0
7,0,37,53,27,0,6,46,10,0,37,32,2,0,41,1,0
7,0,36,54,19,2,27,45,7,2,33,32,5,0,41,1,0
7,4,49,61,4,5,29,55,9,3,52,22,2,7,37,0,0
7,10,56,60,4,3,20,44,5,5,52,26,6,9,29,0,0
7,0,28,53,27,0,10,40,11,0,26,60,8,0,36,14,0
7,0,35,49,5,0,0,52,9,11,53,60,17,0,34,21,0
7,0,41,53,23,0,14,48,18,0,44,30,1,0,43,1,0
7,0,29,55,16,0,0,40,10,11,45,43,0,3,48,6,0
7,1,57,52,13,0,15,41,0,0,34,8,0,0,46,0,0
7,0,35,44,32,0,6,35,5,0,35,37,0,0,40,9,0
7,0,26,47,27,3,29,54,6,2,29,31,4,0,30,6,0
7,9,33,52,0,5,20,49,2,0,33,58,14,0,0,45,0
7,1,42,33,0,2,14,39,0,10,51,48,8,0,29,4,0
7,7,49,53,29,0,0,42,11,0,26,26,0,2,52,0,0
7,11,60,64,20,11,15,47,0,0,32,21,0,2,55,1,0
7,0,38,48,42,1,31,51,24,3,39,18,0,0,42,0,0
7,1,42,52,30,0,9,44,25,0,16,42,0,0,38,5,0
7,0,28,61,5,0,18,58,9,0,42,46,8,0,39,14,0
7,0,30,56,0,0,0,43,3,4,48,60,5,1,35,17,0
7,3,52,40,0,0,24,42,3,0,55,49,10,0,46,4,0
7,0,41,58,2,0,23,56,13,0,49,13,0,0,35,0,0
7,0,36,53,15,0,18,46,10,0,34,40,7,0,46,2,0
7,3,49,57,39,1,5,40,14,0,16,40,0,0,47,6,0
7,0,50,23,0,0,16,37,0,8,51,38,9,0,39,0,0
7,2,53,55,1,1,34,61,18,0,36,33,1,0,48,3,0
7,0,40,55,1,0,36,59,8,0,24,50,9,0,34,10,0
7,0,39,45,0,0,17,54,2,0,46,32,6,0,36,0,0
7,0,45,58,6,0,6,49,0,2,56,61,10,0,41,10,0
7,0,42,55,31,0,0,35,21,0,43,50,9,0,42,10,0
7,0,32,53,38,0,0,34,7,1,45,51,8,0,21,19,0
7,0,40,55,10,0,30,49,20,0,14,42,1,0,39,8,0
7,7,56,48,9,14,27,49,1,0,34,14,0,9,44,0,0
7,0,43,41,1,0,5,43,7,0,38,59,5,0,47,5,0
7,0,41,44,0,0,3,39,5,0,35,44,8,0,37,2,0
7,2,47,51,33,0,0,37,9,0,22,24,0,0,47,1,0
7,0,35,49,53,0,0,12,28,0,1,36,0,0,27,14,0
7,2,38,40,0,0,13,32,0,3,58,40,9,3,39,0,0
7,0,36,48,22,0,0,20,23,0,43,56,8,0,28,16,0
7,0,41,52,29,0,6,40,6,0,40,46,9,0,37,8,0
7,0,54,60,42,0,1,45,6,0,26,28,0,0,57,4,0
7,1,48,53,0,0,10,59,15,0,20,43,4,0,34,14,0
7,1,48,56,34,0,18,53,13,1,53,34,3,0,48,0,0
7,0,26,54,16,0,8,46,4,0,24,41,5,0,29,9,0
7,0,28,62,14,0,23,59,13,0,29,28,2,0,43,4,0
7,0,39,61,20,1,21,53,4,4,50,35,5,0,46,0,0
7,0,36,54,0,0,13,53,5,12,53,43,12,0,34,7,0
7,0,30,58,9,0,11,52,9,1,50,50,9,0,36,18,0
7,0,36,59,9,0,5,50,0,0,46,58,9,0,39,7,0
7,2,54,40,0,0,22,39,0,0,41,58,11,0,44,0,0
7,0,42,49,0,0,16,45,1,0,24,39,7,0,35,1,0
7,0,34,50,16,0,26,54,6,0,33,30,5,0,41,0,0
7,0,42,40,10,0,19,36,0,0,45,52,5,0,32,2,0
7,0,38,57,15,0,8,55,20,0,6,36,0,0,30,9,0
7,12,48,59,8,2,22,38,0,0,55,7,0,12,49,0,0
7,2,50,56,0,0,10,57,2,0,41,50,10,0,38,10,0
7,3,49,58,1,0,8,54,12,0,18,57,6,0,34,17,0
7,0,42,51,21,0,6,44,8,0,29,33,4,0,37,1,0
7,0,50,52,27,0,9,50,6,0,44,31,6,0,50,0,0
7,0,40,61,9,0,13,53,16,0,32,40,1,0,34,6,0
7,3,50,56,0,3,31,64,18,0,22,48,2,0,31,16,0
7,6,48,56,11,0,8,45,4,11,55,45,12,0,36,13,0
7,0,49,54,27,0,10,47,13,0,30,51,12,0,45,7,0
7,0,35,49,21,0,17,42,14,0,28,43,3,0,38,11,0
7,9,56,61,27,0,3,50,4,0,25,27,0,2,57,2,0
7,0,36,44,0,0,12,40,4,3,49,27,4,0,37,0,0
7,9,50,55,3,8,18,43,0,0,27,19,0,0,54,5,0
7,0,30,41,20,0,0,34,0,10,48,44,2,0,34,8,0
7,3,37,58,20,3,18,30,29,0,24,59,11,0,18,33,0
7,0,38,54,13,0,17,48,1,0,39,38,6,0,41,3,0
7,3,49,55,4,9,28,54,7,0,35,45,8,0,40,4,0
7,5,42,47,0,9,11,41,2,0,29,45,9,0,33,9,0
7,0,20,47,25,0,1,24,19,0,15,50,8,0,21,19,0
7,0,38,58,26,0,5,47,9,0,42,43,8,0,41,5,0
7,0,35,56,17,0,5,44,2,0,43,53,11,0,32,7,0
7,0,31,51,9,0,0,33,0,0,46,53,2,0,31,7,0
7,0,33,41,0,2,18,37,2,9,54,34,8,0,38,0,0
7,0,48,61,16,0,4,45,7,0,32,49,11,0,40,5,0
7,8,52,48,0,1,22,50,1,4,60,39,13,0,50,0,0
7,3,49,55,3,4,20,49,2,12,46,43,10,0,39,3,0
7,0,30,49,40,0,4,35,18,0,21,42,3,0,29,7,0
7,0,45,56,22,0,32,51,14,0,30,29,1,0,39,0,0
7,0,35,45,18,2,20,43,2,8,42,22,4,0,34,0,0
7,0,30,56,8,0,0,33,0,11,43,43,8,0,22,11,0
7,4,47,56,3,0,7,49,1,2,57,46,7,0,49,0,0
7,0,36,53,3,0,22,42,0,0,32,43,4,0,35,1,0
7,0,42,56,21,1,15,46,6,11,55,36,9,0,41,0,0
7,3,47,56,5,5,10,45,5,0,45,57,9,0,31,14,0
7,0,44,56,20,0,6,46,14,0,50,46,10,0,45,0,0
7,0,38,48,1,0,18,50,3,0,27,22,2,0,44,3,0
7,0,44,58,5,3,16,46,2,6,48,42,8,0,47,0,0
7,0,37,50,19,0,6,44,6,1,53,40,0,0,47,3,0
7,4,44,47,0,0,19,51,9,0,41,25,9,0,37,0,0
7,0,26,54,12,1,8,43,8,14,41,40,5,0,32,11,0
7,0,20,47,41,0,7,38,12,0,39,42,4,0,29,13,0
7,1,43,56,1,0,7,47,2,3,60,42,10,0,41,4,0
7,0,42,51,31,0,15,49,15,0,42,26,0,0,40,1,0
7,0,24,47,28,0,26,49,19,0,22,30,0,0,35,1,0
7,0,35,61,3,2,22,48,3,10,57,41,11,0,44,4,0
7,3,45,60,14,8,24,51,1,8,55,34,1,4,40,0,0
7,2,48,53,14,11,27,49,2,3,54,44,6,4,44,0,0
7,0,35,43,37,0,1,39,5,0,21,43,1,0,32,6,0
7,0,25,43,34,0,3,40,18,0,21,37,3,0,33,3,0
7,2,43,54,20,0,10,47,5,0,47,41,4,0,45,0,0
7,0,44,60,8,0,12,48,2,0,46,50,11,0,39,8,0
7,5,48,53,13,0,0,46,6,12,59,48,11,5,44,0,0
7,0,22,45,27,0,6,33,12,0,25,45,5,0,30,12,0
7,0,46,56,20,0,13,52,14,0,35,37,5,0,47,3,0
7,0,32,52,11,0,10,41,7,0,25,43,5,0,37,4,0
7,0,39,52,12,0,24,56,19,0,24,25,0,0,39,1,0
7,0,33,56,0,0,26,52,6,0,30,32,5,0,35,0,0
7,0,23,54,25,0,3,44,3,5,45,40,7,0,32,7,0
7,8,48,43,0,0,14,34,1,0,51,44,13,12,32,0,0
7,0,12,47,53,0,0,20,28,6,40,58,6,0,18,24,0
7,0,17,47,35,0,4,35,11,0,35,48,5,0,23,10,0
7,0,41,57,9,0,23,53,9,0,43,33,5,0,45,2,0
7,3,46,58,2,3,48,56,13,0,31,17,0,0,41,0,0
7,1,45,51,0,1,17,49,14,0,52,26,1,0,36,1,0
7,0,44,48,11,0,10,41,1,0,46,56,8,0,42,1,0
7,1,32,48,31,0,2,47,7,4,52,51,5,2,45,0,0
7,0,27,52,40,4,19,41,27,3,34,50,5,0,35,8,0
7,2,52,45,0,12,47,57,13,3,41,11,0,3,37,0,0
7,1,47,43,0,6,41,59,10,2,47,36,5,0,42,10,0
7,0,30,51,48,0,6,42,19,20,55,33,0,0,37,2,0
7,1,53,57,33,0,5,46,4,0,37,14,0,4,49,0,0
7,0,23,45,23,0,3,38,5,0,33,47,3,0,29,9,0
7,0,39,57,2,0,6,44,1,0,51,54,10,0,39,3,0
7,0,49,56,33,0,0,41,7,15,54,47,3,0,43,2,0
7,3,50,63,8,0,18,54,6,0,40,49,8,0,37,10,0
7,0,35,57,43,0,4,26,29,0,34,59,9,0,27,23,0
7,8,33,49,4,0,11,46,10,0,29,43,0,0,16,15,0
7,0,20,53,28,6,25,44,20,6,31,36,0,0,28,13,0
7,0,46,57,22,0,2,49,2,10,57,45,0,0,48,2,0
7,0,31,50,7,0,16,47,6,0,33,30,2,0,39,0,0
7,0,34,47,8,1,23,44,0,0,28,39,7,0,35,1,0
7,0,16,49,48,0,0,22,30,0,27,53,6,0,13,29,0
7,0,42,52,0,0,13,44,0,15,54,47,8,0,42,2,0
7,0,46,58,7,0,11,56,5,11,58,28,3,2,42,0,0
7,0,34,59,28,0,6,51,11,0,40,53,9,0,28,26,0
7,1,36,53,23,8,20,29,18,0,16,53,10,0,25,19,0
7,0,32,49,19,0,0,29,15,0,35,50,11,0,41,6,0
7,4,50,49,21,1,6,40,16,2,51,51,12,0,37,6,0
7,0,32,47,12,0,6,40,1,9,41,35,2,0,32,1,0
7,0,23,38,37,0,12,33,22,0,22,45,4,0,28,14,0
7,1,51,61,8,0,18,54,3,0,42,46,11,0,50,2,0
7,2,44,53,34,0,20,51,2,0,45,38,0,0,50,7,0
7,0,31,48,22,0,19,45,6,0,29,32,4,0,40,2,0
7,1,43,50,0,0,23,51,2,0,49,33,8,0,43,0,0
7,0,27,36,33,0,14,50,2,11,51,51,4,0,28,15,0
7,0,57,21,0,0,39,44,8,0,38,43,9,0,39,5,0
7,3,40,51,0,0,4,46,3,7,57,44,13,1,43,0,0
7,0,40,56,20,0,13,40,5,0,28,49,11,0,32,8,0
7,1,49,54,3,0,0,43,7,4,47,56,11,0,51,17,0
7,7,48,48,0,4,21,52,0,0,46,47,8,0,50,1,0
7,0,46,51,0,0,16,52,2,12,46,46,11,0,41,3,0
7,0,24,47,23,0,4,32,11,0,22,46,9,0,29,3,0
7,0,58,34,0,0,15,52,2,0,38,41,8,0,51,0,0
7,2,38,33,0,2,12,36,0,2,49,50,5,0,29,11,0
7,0,20,58,46,0,1,38,25,0,27,56,7,0,17,32,0
7,0,29,46,23,0,6,34,18,0,27,48,1,0,32,14,0
7,7,47,54,3,3,16,54,6,0,38,34,8,0,40,1,0
7,0,52,61,8,0,27,56,7,0,42,34,8,0,49,1,0
7,2,50,38,0,1,16,48,3,2,56,53,11,0,39,8,0
7,0,34,43,22,0,22,35,0,0,39,47,3,0,33,5,0
7,1,46,57,0,1,10,45,0,15,57,47,10,2,43,0,0
7,0,27,54,30,0,5,34,14,0,34,53,7,0,25,19,0
7,2,41,45,0,0,19,43,5,0,36,29,5,0,34,0,0
7,2,37,53,2,0,21,42,0,0,33,52,7,0,38,3,0
7,0,40,59,30,0,12,43,15,0,28,61,7,0,39,13,0
7,0,24,46,28,1,8,36,4,9,44,39,6,0,24,13,0
7,0,40,39,0,0,1,46,2,5,54,47,11,0,44,1,0
7,5,59,24,0,0,17,35,0,18,61,56,10,10,38,0,0
7,0,21,54,18,0,8,38,13,0,23,48,5,0,22,24,0
7,4,52,44,0,1,19,43,0,6,58,56,10,0,47,3,0
7,0,49,27,0,0,23,39,0,0,34,54,12,0,38,2,0
7,0,42,48,0,0,2,38,0,2,57,46,7,3,43,0,0
7,2,42,57,0,0,24,55,5,0,43,35,5,2,49,1,0
7,0,23,47,20,1,24,36,19,0,19,44,1,0,28,8,0
7,2,51,54,2,2,21,47,0,11,56,37,8,4,44,0,0
7,0,38,55,8,0,14,43,3,1,46,52,4,0,41,0,0
7,0,44,58,15,0,27,53,6,0,43,39,12,0,47,0,0
7,0,47,59,14,0,15,54,7,0,48,44,7,0,46,5,0
7,0,50,59,14,0,10,55,12,0,51,27,2,0,44,0,0
7,0,38,54,34,0,16,50,8,0,41,45,9,0,46,5,0
7,3,51,59,34,0,13,47,7,0,21,33,0,0,49,10,0
7,0,35,49,22,0,5,33,22,0,21,57,5,0,11,39,0
7,0,28,37,39,0,0,19,24,4,43,53,4,0,39,7,0
7,0,33,48,5,0,0,31,8,10,39,47,3,3,31,2,0
7,0,42,52,0,4,23,50,2,1,39,35,4,0,43,0,0
7,0,37,51,22,0,22,45,7,0,27,37,0,0,38,3,0
7,7,51,61,8,0,9,46,3,8,58,35,11,6,45,0,0
7,2,44,58,11,3,8,39,3,10,58,39,9,5,33,0,0
7,0,35,56,7,0,0,28,5,0,46,55,3,0,26,9,0
7,0,42,58,0,0,12,52,0,0,46,52,10,0,40,16,0
7,0,38,23,7,0,10,50,1,0,46,44,3,0,36,2,0
7,0,33,58,10,0,18,50,6,0,35,42,7,0,48,7,0
8,0,51,56,0,0,45,35,0,0,46,32,0,0,49,36,0
8,4,39,42,10,11,38,36,7,0,44,39,0,0,40,47,0
8,1,40,37,0,11,30,35,0,0,44,30,0,0,31,40,3
8,3,57,43,3,0,49,46,1,1,47,41,0,4,47,49,1
8,1,36,37,0,8,38,39,0,2,38,39,6,3,34,43,8
8,0,34,43,0,9,32,32,0,0,33,27,0,0,26,39,0
8,2,42,24,0,1,51,41,0,0,42,46,0,2,47,42,3
8,3,28,34,0,4,40,43,0,0,37,31,0,0,35,46,1
8,5,38,40,6,9,47,41,6,0,47,36,7,0,45,41,6
8,2,44,21,1,8,44,35,1,2,49,0,0,1,52,4,0
8,1,53,27,0,4,61,57,0,0,50,39,0,0,45,52,0
8,2,45,50,9,6,44,38,10,0,42,35,0,2,48,49,0
8,0,37,40,7,9,34,33,1,0,45,18,0,0,33,36,0
8,0,16,47,4,1,38,41,4,9,34,20,0,0,25,31,0
8,2,36,17,0,5,45,41,8,0,46,20,0,0,31,32,0
8,0,35,36,2,0,42,28,0,7,26,27,0,1,28,36,10
8,0,37,51,16,9,55,46,9,2,54,20,0,0,36,30,0
8,3,46,45,2,4,48,42,10,0,47,42,0,0,45,47,0
8,0,50,26,0,0,49,42,0,0,51,46,8,2,51,52,16
8,8,48,13,0,7,39,17,6,2,47,35,2,7,43,28,0
8,3,47,50,6,0,53,51,12,0,49,43,0,0,46,35,0
8,7,46,23,0,14,32,12,5,0,52,45,8,3,57,32,0
8,2,52,37,0,0,43,44,0,0,44,22,0,0,56,12,0
8,2,44,31,0,1,44,50,0,0,46,27,0,0,51,16,0
8,1,35,40,5,10,48,44,7,0,37,41,7,0,34,45,6
8,0,49,45,0,0,33,36,0,0,38,25,0,0,48,21,0
8,4,37,32,11,1,43,30,5,0,31,40,0,12,36,45,0
8,4,32,29,0,5,34,27,0,0,26,36,6,8,33,32,9
8,11,46,47,4,3,36,49,1,0,34,44,0,0,40,45,0
8,4,48,28,2,17,31,46,1,0,52,28,0,4,47,26,0
8,1,43,40,2,1,47,41,15,0,47,48,0,0,47,43,0
8,10,39,27,0,14,43,41,0,3,38,15,20,0,41,39,4
8,6,44,52,1,15,33,37,0,0,59,11,0,0,50,33,0
8,3,38,35,0,4,32,29,0,0,34,29,0,0,39,32,0
8,9,48,41,2,7,45,23,0,0,53,20,0,3,55,3,0
8,0,43,49,1,0,44,58,0,3,56,46,0,3,44,53,0
8,0,44,39,2,3,49,53,8,0,31,46,0,0,45,48,0
8,2,40,36,0,7,20,30,0,3,47,31,1,0,34,38,10
8,0,48,38,0,0,60,53,3,2,44,44,11,1,48,37,5
8,1,48,48,2,4,46,48,6,1,47,42,0,3,43,46,0
8,0,51,50,2,0,40,50,1,2,53,48,1,4,48,52,8
8,7,40,38,10,12,51,46,2,6,36,21,13,3,46,29,2
8,1,35,30,0,22,29,30,0,0,37,24,0,0,27,41,0
8,0,45,41,2,4,50,49,2,0,48,37,10,0,50,47,6
8,0,28,26,0,7,48,50,3,0,40,26,9,0,28,29,3
8,0,35,51,4,13,35,33,0,0,55,22,0,0,33,54,1
8,3,59,41,2,0,44,46,3,0,40,36,0,0,53,35,0
8,6,52,50,8,5,34,30,12,0,39,48,0,0,49,45,0
8,0,48,7,0,0,37,31,6,0,41,42,2,3,41,44,5
8,4,37,47,0,5,40,31,0,0,40,30,0,1,38,40,0
8,7,33,47,6,7,33,36,0,3,41,35,2,0,41,41,15
8,2,36,45,3,14,36,37,0,9,39,30,0,0,33,43,1
8,7,44,49,0,9,53,48,1,0,50,40,1,0,36,50,10
8,2,32,38,0,0,31,46,0,1,41,37,1,0,32,30,8
8,6,35,34,0,10,45,48,0,0,41,24,15,0,39,43,12
8,4,38,43,2,10,39,41,5,0,44,35,0,0,38,37,0
8,7,43,28,0,7,54,40,0,0,29,36,2,0,39,38,10
8,6,38,33,0,19,23,37,0,2,47,38,4,1,34,34,21
8,0,35,36,0,0,56,27,0,4,49,36,0,0,37,50,3
8,8,51,11,0,17,33,39,1,0,44,45,0,0,48,43,0
8,3,53,61,7,7,52,41,1,0,39,39,3,0,38,46,10
8,8,37,38,0,4,44,25,0,2,37,21,0,0,32,32,0
8,0,47,50,0,0,42,40,0,0,48,35,0,1,41,46,0
8,0,34,33,2,7,27,29,9,0,45,24,0,0,39,32,0
8,12,46,31,8,12,45,52,3,2,60,5,0,4,57,24,0
8,4,41,45,0,19,39,29,0,0,37,35,1,0,34,40,13
8,4,39,22,6,0,46,16,0,4,41,13,0,9,45,13,0
8,1,35,49,6,0,40,8,0,7,36,12,0,10,46,7,0
8,9,47,45,2,10,34,36,0,0,43,26,0,2,37,39,0
8,0,46,29,0,0,44,32,6,3,46,44,0,3,41,41,4
8,2,42,44,0,3,43,45,0,6,40,48,6,9,38,48,5
8,0,36,52,10,0,48,47,12,3,37,43,6,1,39,44,4
8,0,27,13,0,0,26,39,8,8,48,34,0,1,33,37,0
8,4,46,40,8,8,51,44,11,2,48,48,0,1,46,45,3
8,2,49,27,0,0,56,22,1,2,48,0,0,2,58,6,0
8,1,34,24,0,5,46,39,1,0,44,37,6,0,31,33,2
8,0,43,55,5,8,52,57,4,3,61,27,0,0,54,32,0
8,0,30,36,0,0,31,36,3,1,41,25,0,1,30,41,0
8,2,51,40,0,19,50,43,0,0,51,29,0,0,35,36,0
8,2,48,35,0,6,46,43,12,0,50,34,0,0,55,23,0
8,0,33,48,0,0,12,45,0,1,36,35,6,0,35,39,29
8,4,35,42,11,3,39,29,1,4,36,18,0,0,33,35,0
8,0,44,50,12,0,39,38,5,3,45,35,0,7,40,50,0
8,0,47,22,0,0,42,50,3,2,55,17,0,1,52,26,0
8,5,34,25,0,7,37,41,0,0,41,35,1,0,30,37,9
8,6,44,33,0,19,59,35,0,1,47,29,16,0,42,38,12
8,3,39,49,9,4,38,38,2,0,36,37,8,0,32,38,10
8,0,43,44,5,0,29,38,0,0,41,28,0,0,40,33,0
8,2,51,53,4,0,45,45,2,2,53,28,0,3,48,30,0
8,3,52,41,0,0,49,30,0,0,56,9,0,3,53,11,0
8,0,34,46,4,6,49,51,11,0,37,50,0,0,38,46,0
8,4,48,37,0,0,40,39,0,0,42,20,0,0,51,12,0
8,3,42,54,11,9,42,46,5,1,47,45,4,0,46,46,7
8,5,36,29,0,4,36,28,0,3,36,30,5,4,32,25,16
8,1,37,35,0,2,43,36,0,0,39,33,0,0,33,36,0
8,5,51,41,3,13,40,43,9,1,53,44,0,3,48,40,0
8,3,48,40,2,0,31,38,0,0,35,20,0,3,51,14,0
